ZIP,county,msa,st_code,state
25303,Kanawha,Charleston,WV,West Virginia
25304,Kanawha,Charleston,WV,West Virginia
25305,Kanawha,Charleston,WV,West Virginia
25306,Kanawha,Charleston,WV,West Virginia
25309,Kanawha,Charleston,WV,West Virginia
25311,Kanawha,Charleston,WV,West Virginia
25312,Kanawha,Charleston,WV,West Virginia
25313,Kanawha,Charleston,WV,West Virginia
25314,Kanawha,Charleston,WV,West Virginia
25315,Kanawha,Charleston,WV,West Virginia
25317,Kanawha,Charleston,WV,West Virginia
25320,Kanawha,Charleston,WV,West Virginia
25321,Kanawha,Charleston,WV,West Virginia
25322,Kanawha,Charleston,WV,West Virginia
25323,Kanawha,Charleston,WV,West Virginia
25324,Kanawha,Charleston,WV,West Virginia
25325,Kanawha,Charleston,WV,West Virginia
25326,Kanawha,Charleston,WV,West Virginia
25327,Kanawha,Charleston,WV,West Virginia
25328,Kanawha,Charleston,WV,West Virginia
25329,Kanawha,Charleston,WV,West Virginia
25330,Kanawha,Charleston,WV,West Virginia
25331,Kanawha,Charleston,WV,West Virginia
25332,Kanawha,Charleston,WV,West Virginia
25333,Kanawha,Charleston,WV,West Virginia
25334,Kanawha,Charleston,WV,West Virginia
25335,Kanawha,Charleston,WV,West Virginia
25336,Kanawha,Charleston,WV,West Virginia
25337,Kanawha,Charleston,WV,West Virginia
25338,Kanawha,Charleston,WV,West Virginia
25339,Kanawha,Charleston,WV,West Virginia
25350,Kanawha,Charleston,WV,West Virginia
25356,Kanawha,Charleston,WV,West Virginia
25357,Kanawha,Charleston,WV,West Virginia
25358,Kanawha,Charleston,WV,West Virginia
25360,Kanawha,Charleston,WV,West Virginia
25361,Kanawha,Charleston,WV,West Virginia
25362,Kanawha,Charleston,WV,West Virginia
25364,Kanawha,Charleston,WV,West Virginia
25365,Kanawha,Charleston,WV,West Virginia
25375,Kanawha,Charleston,WV,West Virginia
25387,Kanawha,Charleston,WV,West Virginia
25389,Kanawha,Charleston,WV,West Virginia
25392,Kanawha,Charleston,WV,West Virginia
25396,Kanawha,Charleston,WV,West Virginia
25401,Berkeley,Washington,WV,West Virginia
25402,Berkeley,Washington,WV,West Virginia
25403,Berkeley,Washington,WV,West Virginia
25404,Berkeley,Washington,WV,West Virginia
25405,Berkeley,Washington,WV,West Virginia
25410,Jefferson,Washington,WV,West Virginia
25413,Berkeley,Washington,WV,West Virginia
25414,Jefferson,Washington,WV,West Virginia
25419,Berkeley,Washington,WV,West Virginia
25420,Berkeley,Washington,WV,West Virginia
25421,Berkeley,Washington,WV,West Virginia
25423,Jefferson,Washington,WV,West Virginia
25425,Jefferson,Washington,WV,West Virginia
25427,Berkeley,Washington,WV,West Virginia
25428,Berkeley,Washington,WV,West Virginia
25430,Jefferson,Washington,WV,West Virginia
25432,Jefferson,Washington,WV,West Virginia
25438,Jefferson,Washington,WV,West Virginia
25440,Berkeley,Washington,WV,West Virginia
25441,Jefferson,Washington,WV,West Virginia
25442,Jefferson,Washington,WV,West Virginia
25443,Jefferson,Washington,WV,West Virginia
25446,Jefferson,Washington,WV,West Virginia
25504,Cabell,"Huntington-Ashland, WV-KY-OH",WV,West Virginia
25507,Wayne,"Huntington-Ashland, WV-KY-OH",WV,West Virginia
25510,Cabell,"Huntington-Ashland, WV-KY-OH",WV,West Virginia
25511,Wayne,"Huntington-Ashland, WV-KY-OH",WV,West Virginia
25512,Wayne,"Huntington-Ashland, WV-KY-OH",WV,West Virginia
25514,Wayne,"Huntington-Ashland, WV-KY-OH",WV,West Virginia
25517,Wayne,"Huntington-Ashland, WV-KY-OH",WV,West Virginia
25526,Putnam,Charleston,WV,West Virginia
25530,Wayne,"Huntington-Ashland, WV-KY-OH",WV,West Virginia
25534,Wayne,"Huntington-Ashland, WV-KY-OH",WV,West Virginia
25535,Wayne,"Huntington-Ashland, WV-KY-OH",WV,West Virginia
25537,Cabell,"Huntington-Ashland, WV-KY-OH",WV,West Virginia
25541,Cabell,"Huntington-Ashland, WV-KY-OH",WV,West Virginia
25545,Cabell,"Huntington-Ashland, WV-KY-OH",WV,West Virginia
25555,Wayne,"Huntington-Ashland, WV-KY-OH",WV,West Virginia
25559,Cabell,"Huntington-Ashland, WV-KY-OH",WV,West Virginia
25560,Putnam,Charleston,WV,West Virginia
25562,Wayne,"Huntington-Ashland, WV-KY-OH",WV,West Virginia
25569,Putnam,Charleston,WV,West Virginia
25570,Wayne,"Huntington-Ashland, WV-KY-OH",WV,West Virginia
25669,Wayne,"Huntington-Ashland, WV-KY-OH",WV,West Virginia
25674,Wayne,"Huntington-Ashland, WV-KY-OH",WV,West Virginia
25699,Wayne,"Huntington-Ashland, WV-KY-OH",WV,West Virginia
25701,Cabell,"Huntington-Ashland, WV-KY-OH",WV,West Virginia
25702,Cabell,"Huntington-Ashland, WV-KY-OH",WV,West Virginia
25703,Cabell,"Huntington-Ashland, WV-KY-OH",WV,West Virginia
25704,Wayne,"Huntington-Ashland, WV-KY-OH",WV,West Virginia
25705,Cabell,"Huntington-Ashland, WV-KY-OH",WV,West Virginia
25706,Cabell,"Huntington-Ashland, WV-KY-OH",WV,West Virginia
25707,Cabell,"Huntington-Ashland, WV-KY-OH",WV,West Virginia
25708,Cabell,"Huntington-Ashland, WV-KY-OH",WV,West Virginia
25709,Cabell,"Huntington-Ashland, WV-KY-OH",WV,West Virginia
25710,Cabell,"Huntington-Ashland, WV-KY-OH",WV,West Virginia
25711,Cabell,"Huntington-Ashland, WV-KY-OH",WV,West Virginia
25712,Cabell,"Huntington-Ashland, WV-KY-OH",WV,West Virginia
25713,Cabell,"Huntington-Ashland, WV-KY-OH",WV,West Virginia
25714,Cabell,"Huntington-Ashland, WV-KY-OH",WV,West Virginia
25715,Cabell,"Huntington-Ashland, WV-KY-OH",WV,West Virginia
25716,Cabell,"Huntington-Ashland, WV-KY-OH",WV,West Virginia
25717,Cabell,"Huntington-Ashland, WV-KY-OH",WV,West Virginia
25718,Cabell,"Huntington-Ashland, WV-KY-OH",WV,West Virginia
25719,Cabell,"Huntington-Ashland, WV-KY-OH",WV,West Virginia
25720,Cabell,"Huntington-Ashland, WV-KY-OH",WV,West Virginia
25721,Cabell,"Huntington-Ashland, WV-KY-OH",WV,West Virginia
25722,Cabell,"Huntington-Ashland, WV-KY-OH",WV,West Virginia
25723,Cabell,"Huntington-Ashland, WV-KY-OH",WV,West Virginia
25724,Cabell,"Huntington-Ashland, WV-KY-OH",WV,West Virginia
25725,Cabell,"Huntington-Ashland, WV-KY-OH",WV,West Virginia
25726,Cabell,"Huntington-Ashland, WV-KY-OH",WV,West Virginia
25727,Cabell,"Huntington-Ashland, WV-KY-OH",WV,West Virginia
25728,Cabell,"Huntington-Ashland, WV-KY-OH",WV,West Virginia
25729,Cabell,"Huntington-Ashland, WV-KY-OH",WV,West Virginia
25755,Cabell,"Huntington-Ashland, WV-KY-OH",WV,West Virginia
25770,Cabell,"Huntington-Ashland, WV-KY-OH",WV,West Virginia
25771,Cabell,"Huntington-Ashland, WV-KY-OH",WV,West Virginia
25772,Cabell,"Huntington-Ashland, WV-KY-OH",WV,West Virginia
25773,Cabell,"Huntington-Ashland, WV-KY-OH",WV,West Virginia
25774,Cabell,"Huntington-Ashland, WV-KY-OH",WV,West Virginia
25775,Cabell,"Huntington-Ashland, WV-KY-OH",WV,West Virginia
25776,Cabell,"Huntington-Ashland, WV-KY-OH",WV,West Virginia
25777,Cabell,"Huntington-Ashland, WV-KY-OH",WV,West Virginia
25778,Cabell,"Huntington-Ashland, WV-KY-OH",WV,West Virginia
25779,Cabell,"Huntington-Ashland, WV-KY-OH",WV,West Virginia
26003,Ohio,"Wheeling, WV-OH",WV,West Virginia
26030,Brooke,"Steubenville-Weirton, OH-WV",WV,West Virginia
26031,Marshall,"Wheeling, WV-OH",WV,West Virginia
26032,Brooke,"Steubenville-Weirton, OH-WV",WV,West Virginia
26033,Marshall,"Wheeling, WV-OH",WV,West Virginia
26034,Hancock,"Steubenville-Weirton, OH-WV",WV,West Virginia
26035,Brooke,"Steubenville-Weirton, OH-WV",WV,West Virginia
26036,Marshall,"Wheeling, WV-OH",WV,West Virginia
26037,Brooke,"Steubenville-Weirton, OH-WV",WV,West Virginia
26038,Marshall,"Wheeling, WV-OH",WV,West Virginia
26039,Marshall,"Wheeling, WV-OH",WV,West Virginia
26040,Marshall,"Wheeling, WV-OH",WV,West Virginia
26041,Marshall,"Wheeling, WV-OH",WV,West Virginia
26047,Hancock,"Steubenville-Weirton, OH-WV",WV,West Virginia
26050,Hancock,"Steubenville-Weirton, OH-WV",WV,West Virginia
26055,Marshall,"Wheeling, WV-OH",WV,West Virginia
26056,Hancock,"Steubenville-Weirton, OH-WV",WV,West Virginia
26058,Brooke,"Steubenville-Weirton, OH-WV",WV,West Virginia
26059,Ohio,"Wheeling, WV-OH",WV,West Virginia
26060,Ohio,"Wheeling, WV-OH",WV,West Virginia
26062,Hancock,"Steubenville-Weirton, OH-WV",WV,West Virginia
26070,Brooke,"Steubenville-Weirton, OH-WV",WV,West Virginia
26074,Ohio,"Wheeling, WV-OH",WV,West Virginia
26075,Brooke,"Steubenville-Weirton, OH-WV",WV,West Virginia
26101,Wood,"Parkersburg-Marietta, WV-OH",WV,West Virginia
26102,Wood,"Parkersburg-Marietta, WV-OH",WV,West Virginia
26103,Wood,"Parkersburg-Marietta, WV-OH",WV,West Virginia
26104,Wood,"Parkersburg-Marietta, WV-OH",WV,West Virginia
26105,Wood,"Parkersburg-Marietta, WV-OH",WV,West Virginia
26106,Wood,"Parkersburg-Marietta, WV-OH",WV,West Virginia
26120,Wood,"Parkersburg-Marietta, WV-OH",WV,West Virginia
26121,Wood,"Parkersburg-Marietta, WV-OH",WV,West Virginia
26133,Wood,"Parkersburg-Marietta, WV-OH",WV,West Virginia
26142,Wood,"Parkersburg-Marietta, WV-OH",WV,West Virginia
26150,Wood,"Parkersburg-Marietta, WV-OH",WV,West Virginia
26169,Wood,"Parkersburg-Marietta, WV-OH",WV,West Virginia
26180,Wood,"Parkersburg-Marietta, WV-OH",WV,West Virginia
26181,Wood,"Parkersburg-Marietta, WV-OH",WV,West Virginia
26184,Wood,"Parkersburg-Marietta, WV-OH",WV,West Virginia
26187,Wood,"Parkersburg-Marietta, WV-OH",WV,West Virginia
26710,Mineral,"Cumberland, MD-WV",WV,West Virginia
26717,Mineral,"Cumberland, MD-WV",WV,West Virginia
26719,Mineral,"Cumberland, MD-WV",WV,West Virginia
26726,Mineral,"Cumberland, MD-WV",WV,West Virginia
26750,Mineral,"Cumberland, MD-WV",WV,West Virginia
26753,Mineral,"Cumberland, MD-WV",WV,West Virginia
26767,Mineral,"Cumberland, MD-WV",WV,West Virginia
27006,Davie,Greensboro--Winston-Salem--High Point,NC,North Carolina
27009,Forsyth,Greensboro--Winston-Salem--High Point,NC,North Carolina
27010,Forsyth,Greensboro--Winston-Salem--High Point,NC,North Carolina
27011,Yadkin,Greensboro--Winston-Salem--High Point,NC,North Carolina
27012,Forsyth,Greensboro--Winston-Salem--High Point,NC,North Carolina
27013,Rowan,"Charlotte-Gastonia-Rock Hill, NC-SC",NC,North Carolina
27014,Davie,Greensboro--Winston-Salem--High Point,NC,North Carolina
27016,Stokes,Greensboro--Winston-Salem--High Point,NC,North Carolina
27018,Yadkin,Greensboro--Winston-Salem--High Point,NC,North Carolina
27019,Stokes,Greensboro--Winston-Salem--High Point,NC,North Carolina
27020,Yadkin,Greensboro--Winston-Salem--High Point,NC,North Carolina
27021,Stokes,Greensboro--Winston-Salem--High Point,NC,North Carolina
27022,Stokes,Greensboro--Winston-Salem--High Point,NC,North Carolina
27023,Forsyth,Greensboro--Winston-Salem--High Point,NC,North Carolina
27028,Davie,Greensboro--Winston-Salem--High Point,NC,North Carolina
27040,Forsyth,Greensboro--Winston-Salem--High Point,NC,North Carolina
27042,Stokes,Greensboro--Winston-Salem--High Point,NC,North Carolina
27043,Stokes,Greensboro--Winston-Salem--High Point,NC,North Carolina
27045,Forsyth,Greensboro--Winston-Salem--High Point,NC,North Carolina
27046,Stokes,Greensboro--Winston-Salem--High Point,NC,North Carolina
27050,Forsyth,Greensboro--Winston-Salem--High Point,NC,North Carolina
27051,Forsyth,Greensboro--Winston-Salem--High Point,NC,North Carolina
27052,Stokes,Greensboro--Winston-Salem--High Point,NC,North Carolina
27054,Rowan,"Charlotte-Gastonia-Rock Hill, NC-SC",NC,North Carolina
27055,Yadkin,Greensboro--Winston-Salem--High Point,NC,North Carolina
27094,Forsyth,Greensboro--Winston-Salem--High Point,NC,North Carolina
27098,Forsyth,Greensboro--Winston-Salem--High Point,NC,North Carolina
27099,Forsyth,Greensboro--Winston-Salem--High Point,NC,North Carolina
27101,Forsyth,Greensboro--Winston-Salem--High Point,NC,North Carolina
27102,Forsyth,Greensboro--Winston-Salem--High Point,NC,North Carolina
27103,Forsyth,Greensboro--Winston-Salem--High Point,NC,North Carolina
27104,Forsyth,Greensboro--Winston-Salem--High Point,NC,North Carolina
27105,Forsyth,Greensboro--Winston-Salem--High Point,NC,North Carolina
27106,Forsyth,Greensboro--Winston-Salem--High Point,NC,North Carolina
27107,Forsyth,Greensboro--Winston-Salem--High Point,NC,North Carolina
27108,Forsyth,Greensboro--Winston-Salem--High Point,NC,North Carolina
27109,Forsyth,Greensboro--Winston-Salem--High Point,NC,North Carolina
27110,Forsyth,Greensboro--Winston-Salem--High Point,NC,North Carolina
27111,Forsyth,Greensboro--Winston-Salem--High Point,NC,North Carolina
27113,Forsyth,Greensboro--Winston-Salem--High Point,NC,North Carolina
27114,Forsyth,Greensboro--Winston-Salem--High Point,NC,North Carolina
27115,Forsyth,Greensboro--Winston-Salem--High Point,NC,North Carolina
27116,Forsyth,Greensboro--Winston-Salem--High Point,NC,North Carolina
27117,Forsyth,Greensboro--Winston-Salem--High Point,NC,North Carolina
27120,Forsyth,Greensboro--Winston-Salem--High Point,NC,North Carolina
27127,Forsyth,Greensboro--Winston-Salem--High Point,NC,North Carolina
27130,Forsyth,Greensboro--Winston-Salem--High Point,NC,North Carolina
27150,Forsyth,Greensboro--Winston-Salem--High Point,NC,North Carolina
27152,Forsyth,Greensboro--Winston-Salem--High Point,NC,North Carolina
27155,Forsyth,Greensboro--Winston-Salem--High Point,NC,North Carolina
27157,Forsyth,Greensboro--Winston-Salem--High Point,NC,North Carolina
27198,Forsyth,Greensboro--Winston-Salem--High Point,NC,North Carolina
27199,Forsyth,Greensboro--Winston-Salem--High Point,NC,North Carolina
27201,Alamance,Greensboro--Winston-Salem--High Point,NC,North Carolina
27202,Alamance,Greensboro--Winston-Salem--High Point,NC,North Carolina
27203,Randolph,Greensboro--Winston-Salem--High Point,NC,North Carolina
27204,Randolph,Greensboro--Winston-Salem--High Point,NC,North Carolina
27205,Randolph,Greensboro--Winston-Salem--High Point,NC,North Carolina
27207,Chatham,Raleigh-Durham-Chapel Hill,NC,North Carolina
27208,Chatham,Raleigh-Durham-Chapel Hill,NC,North Carolina
27213,Chatham,Raleigh-Durham-Chapel Hill,NC,North Carolina
27214,Guilford,Greensboro--Winston-Salem--High Point,NC,North Carolina
27215,Alamance,Greensboro--Winston-Salem--High Point,NC,North Carolina
27216,Alamance,Greensboro--Winston-Salem--High Point,NC,North Carolina
27217,Alamance,Greensboro--Winston-Salem--High Point,NC,North Carolina
27228,Chatham,Raleigh-Durham-Chapel Hill,NC,North Carolina
27230,Randolph,Greensboro--Winston-Salem--High Point,NC,North Carolina
27231,Orange,Raleigh-Durham-Chapel Hill,NC,North Carolina
27233,Randolph,Greensboro--Winston-Salem--High Point,NC,North Carolina
27235,Guilford,Greensboro--Winston-Salem--High Point,NC,North Carolina
27239,Davidson,Greensboro--Winston-Salem--High Point,NC,North Carolina
27243,Orange,Raleigh-Durham-Chapel Hill,NC,North Carolina
27244,Alamance,Greensboro--Winston-Salem--High Point,NC,North Carolina
27248,Randolph,Greensboro--Winston-Salem--High Point,NC,North Carolina
27249,Guilford,Greensboro--Winston-Salem--High Point,NC,North Carolina
27252,Chatham,Raleigh-Durham-Chapel Hill,NC,North Carolina
27253,Alamance,Greensboro--Winston-Salem--High Point,NC,North Carolina
27256,Chatham,Raleigh-Durham-Chapel Hill,NC,North Carolina
27258,Alamance,Greensboro--Winston-Salem--High Point,NC,North Carolina
27260,Guilford,Greensboro--Winston-Salem--High Point,NC,North Carolina
27261,Guilford,Greensboro--Winston-Salem--High Point,NC,North Carolina
27262,Guilford,Greensboro--Winston-Salem--High Point,NC,North Carolina
27263,Randolph,Greensboro--Winston-Salem--High Point,NC,North Carolina
27264,Guilford,Greensboro--Winston-Salem--High Point,NC,North Carolina
27265,Guilford,Greensboro--Winston-Salem--High Point,NC,North Carolina
27268,Guilford,Greensboro--Winston-Salem--High Point,NC,North Carolina
27278,Orange,Raleigh-Durham-Chapel Hill,NC,North Carolina
27282,Guilford,Greensboro--Winston-Salem--High Point,NC,North Carolina
27283,Guilford,Greensboro--Winston-Salem--High Point,NC,North Carolina
27284,Forsyth,Greensboro--Winston-Salem--High Point,NC,North Carolina
27285,Forsyth,Greensboro--Winston-Salem--High Point,NC,North Carolina
27292,Davidson,Greensboro--Winston-Salem--High Point,NC,North Carolina
27293,Davidson,Greensboro--Winston-Salem--High Point,NC,North Carolina
27294,Davidson,Greensboro--Winston-Salem--High Point,NC,North Carolina
27295,Davidson,Greensboro--Winston-Salem--High Point,NC,North Carolina
27298,Randolph,Greensboro--Winston-Salem--High Point,NC,North Carolina
27299,Davidson,Greensboro--Winston-Salem--High Point,NC,North Carolina
27301,Guilford,Greensboro--Winston-Salem--High Point,NC,North Carolina
27302,Alamance,Greensboro--Winston-Salem--High Point,NC,North Carolina
27310,Guilford,Greensboro--Winston-Salem--High Point,NC,North Carolina
27312,Chatham,Raleigh-Durham-Chapel Hill,NC,North Carolina
27313,Guilford,Greensboro--Winston-Salem--High Point,NC,North Carolina
27316,Randolph,Greensboro--Winston-Salem--High Point,NC,North Carolina
27317,Randolph,Greensboro--Winston-Salem--High Point,NC,North Carolina
27340,Alamance,Greensboro--Winston-Salem--High Point,NC,North Carolina
27341,Randolph,Greensboro--Winston-Salem--High Point,NC,North Carolina
27342,Guilford,Greensboro--Winston-Salem--High Point,NC,North Carolina
27344,Chatham,Raleigh-Durham-Chapel Hill,NC,North Carolina
27349,Alamance,Greensboro--Winston-Salem--High Point,NC,North Carolina
27350,Randolph,Greensboro--Winston-Salem--High Point,NC,North Carolina
27351,Davidson,Greensboro--Winston-Salem--High Point,NC,North Carolina
27355,Randolph,Greensboro--Winston-Salem--High Point,NC,North Carolina
27358,Guilford,Greensboro--Winston-Salem--High Point,NC,North Carolina
27359,Alamance,Greensboro--Winston-Salem--High Point,NC,North Carolina
27360,Davidson,Greensboro--Winston-Salem--High Point,NC,North Carolina
27361,Davidson,Greensboro--Winston-Salem--High Point,NC,North Carolina
27370,Randolph,Greensboro--Winston-Salem--High Point,NC,North Carolina
27373,Davidson,Greensboro--Winston-Salem--High Point,NC,North Carolina
27374,Davidson,Greensboro--Winston-Salem--High Point,NC,North Carolina
27377,Guilford,Greensboro--Winston-Salem--High Point,NC,North Carolina
27401,Guilford,Greensboro--Winston-Salem--High Point,NC,North Carolina
27402,Guilford,Greensboro--Winston-Salem--High Point,NC,North Carolina
27403,Guilford,Greensboro--Winston-Salem--High Point,NC,North Carolina
27404,Guilford,Greensboro--Winston-Salem--High Point,NC,North Carolina
27405,Guilford,Greensboro--Winston-Salem--High Point,NC,North Carolina
27406,Guilford,Greensboro--Winston-Salem--High Point,NC,North Carolina
27407,Guilford,Greensboro--Winston-Salem--High Point,NC,North Carolina
27408,Guilford,Greensboro--Winston-Salem--High Point,NC,North Carolina
27409,Guilford,Greensboro--Winston-Salem--High Point,NC,North Carolina
27410,Guilford,Greensboro--Winston-Salem--High Point,NC,North Carolina
27411,Guilford,Greensboro--Winston-Salem--High Point,NC,North Carolina
27412,Guilford,Greensboro--Winston-Salem--High Point,NC,North Carolina
27413,Guilford,Greensboro--Winston-Salem--High Point,NC,North Carolina
27415,Guilford,Greensboro--Winston-Salem--High Point,NC,North Carolina
27416,Guilford,Greensboro--Winston-Salem--High Point,NC,North Carolina
27417,Guilford,Greensboro--Winston-Salem--High Point,NC,North Carolina
27419,Guilford,Greensboro--Winston-Salem--High Point,NC,North Carolina
27420,Guilford,Greensboro--Winston-Salem--High Point,NC,North Carolina
27425,Guilford,Greensboro--Winston-Salem--High Point,NC,North Carolina
27427,Guilford,Greensboro--Winston-Salem--High Point,NC,North Carolina
27429,Guilford,Greensboro--Winston-Salem--High Point,NC,North Carolina
27435,Guilford,Greensboro--Winston-Salem--High Point,NC,North Carolina
27438,Guilford,Greensboro--Winston-Salem--High Point,NC,North Carolina
27455,Guilford,Greensboro--Winston-Salem--High Point,NC,North Carolina
27495,Guilford,Greensboro--Winston-Salem--High Point,NC,North Carolina
27497,Guilford,Greensboro--Winston-Salem--High Point,NC,North Carolina
27498,Guilford,Greensboro--Winston-Salem--High Point,NC,North Carolina
27499,Guilford,Greensboro--Winston-Salem--High Point,NC,North Carolina
27502,Wake,Raleigh-Durham-Chapel Hill,NC,North Carolina
27503,Durham,Raleigh-Durham-Chapel Hill,NC,North Carolina
27504,Johnston,Raleigh-Durham-Chapel Hill,NC,North Carolina
27508,Franklin,Raleigh-Durham-Chapel Hill,NC,North Carolina
27510,Orange,Raleigh-Durham-Chapel Hill,NC,North Carolina
27511,Wake,Raleigh-Durham-Chapel Hill,NC,North Carolina
27512,Wake,Raleigh-Durham-Chapel Hill,NC,North Carolina
27513,Wake,Raleigh-Durham-Chapel Hill,NC,North Carolina
27514,Orange,Raleigh-Durham-Chapel Hill,NC,North Carolina
27515,Orange,Raleigh-Durham-Chapel Hill,NC,North Carolina
27516,Orange,Raleigh-Durham-Chapel Hill,NC,North Carolina
27517,Chatham,Raleigh-Durham-Chapel Hill,NC,North Carolina
27518,Wake,Raleigh-Durham-Chapel Hill,NC,North Carolina
27519,Wake,Raleigh-Durham-Chapel Hill,NC,North Carolina
27520,Johnston,Raleigh-Durham-Chapel Hill,NC,North Carolina
27523,Wake,Raleigh-Durham-Chapel Hill,NC,North Carolina
27524,Johnston,Raleigh-Durham-Chapel Hill,NC,North Carolina
27525,Franklin,Raleigh-Durham-Chapel Hill,NC,North Carolina
